Fund ID,Department ID,Program ID,Account ID,Fund,Department,Description,Actuals 2020,Actuals 2021,Estimates 2022,Estimates 2023
1001,42400,101,540659,General Fund,POLICE,Lease Payments,"-10,200","-10,500","-10,800","-11,100"
1001,42400,101,540690,General Fund,POLICE,Telecommunication Charges,"-3,856","-2,386","-4,000","-4,000"
1001,42400,101,540699,General Fund,POLICE,Hardware Maintenance,-888,-740,"-2,000","-3,200"
1001,42400,101,550694,General Fund,POLICE,Contractual Disposal Costs,-75,‐,‐,"-1,000"
1001,42400,101,550697,General Fund,POLICE,Contractual Towing & Plowing,"-9,510","-10,855","-8,000","-9,500"
1001,42400,101,550601,General Fund,POLICE,Printing,"-1,644","-2,768","-3,000","-3,000"
1001,42400,101,550602,General Fund,POLICE,Membership Dues,"-3,155","-5,801","-5,395","-6,270"
1001,42400,101,550603,General Fund,POLICE,Postage,"-2,249","-3,150","-3,000","-3,000"
1001,42400,101,550605,General Fund,POLICE,Travel & Mileage Reimbursement,-76,-178,"-1,187",-250
1001,42400,101,550606,General Fund,POLICE,Books & Subscriptions,‐,-4,‐,‐
1001,42400,101,550652,General Fund,POLICE,Legal Postings and Doc. Fees,‐,-179,‐,‐
1001,42400,101,550656,General Fund,POLICE,Miscellaneous Expense,"-1,864",‐,-900,-900
1001,42400,101,550663,General Fund,POLICE,Software License Updates,-608,-608,-670,-750
1001,42400,101,550673,General Fund,POLICE,Repairs,‐,‐,"-1,000","-2,500"
1001,42400,101,550689,General Fund,POLICE,Operational Maintenance Support,"-4,350",‐,"-7,000","-7,000"
1001,42400,101,560616,General Fund,POLICE,Toner Cartridges,"-6,000","-6,306","-4,500","-4,500"
1001,42400,101,560620,General Fund,POLICE,Office Supplies,"-7,769","-6,279","-6,500","-6,500"
1001,42400,101,560625,General Fund,POLICE,Clothing,"-19,981","-20,126","-21,000","-23,000"
1001,42400,412,560625,General Fund,POLICE,Clothing,"-82,150","-74,122","-80,000","-87,500"
1001,42400,421,560625,General Fund,POLICE,Clothing,"-19,050","-27,091","-30,000","-34,000"
1001,42400,101,560628,General Fund,POLICE,Lab Supplies,"-8,105","-5,004","-5,000","-5,000"
1001,42400,101,560631,General Fund,POLICE,Operational Supplies,"-43,762","-41,744","-34,900","-56,100"
1001,42400,101,560638,General Fund,POLICE,Special Events,‐,-415,"-8,500","-12,000"
1001,42400,101,560642,General Fund,POLICE,Basketball Camp Expenses,‐,‐,"-2,052","-3,000"
1001,42400,101,560651,General Fund,POLICE,Employees Awards Recognition,‐,"-3,311","-4,500","-5,000"
1001,42400,101,560655,General Fund,POLICE,Reimbursements,-5,‐,-400,-400
1001,42400,101,560670,General Fund,POLICE,Equipment Rental,,,‐,‐
1001,42400,101,570710,General Fund,POLICE,Equipment,"-16,875","-65,158","-37,000","-46,500"
1001,42400,101,570711,General Fund,POLICE,Software,‐,-687,"-1,000","-5,200"
1001,42400,101,570720,General Fund,POLICE,Computer Equipment,"-8,110",‐,"-5,000","-6,300"
1001,42400,101,570725,General Fund,POLICE,Office Equipment,-114,"-2,004","-5,000","-5,000"
1001,44550,101,510501,General Fund,HEALTH ‐ Health Services,Regular Salaries,"-315,267","-350,527","-407,086","-268,164"
1001,44550,612,510501,General Fund,HEALTH ‐ Health Services,Regular Salaries,"-117,519","-96,245","-103,295","-197,226"
1001,44550,613,510501,General Fund,HEALTH ‐ Health Services,Regular Salaries,"-93,221","-89,434","-84,710","-101,794"
1001,44550,615,510501,General Fund,HEALTH ‐ Health Services,Regular Salaries,"-41,508","-27,537","-26,294","-41,904"
1001,44550,617,510501,General Fund,HEALTH ‐ Health Services,Regular Salaries,‐,‐,‐,"-226,280"
1001,44550,618,510501,General Fund,HEALTH ‐ Health Services,Regular Salaries,‐,‐,‐,"-84,460"
1001,44550,101,510503,General Fund,HEALTH ‐ Health Services,Overtime,-87,"-4,926","-1,500","-1,500"
1001,44550,612,510503,General Fund,HEALTH ‐ Health Services,Overtime,-137,"-6,009","-5,000","-5,000"
1001,44550,615,510503,General Fund,HEALTH ‐ Health Services,Overtime,-273,‐,-500,"-5,000"
1001,44550,101,510999,General Fund,HEALTH ‐ Health Services,Grant Admin. ‐ Salaries,"409,836","470,894","358,806","324,365"
1001,44550,101,510506,General Fund,HEALTH ‐ Health Services,"Equip Allow (Auto,Phone,Tools)",‐,-255,‐,‐
1001,44550,612,510506,General Fund,HEALTH ‐ Health Services,"Equip Allow (Auto,Phone,Tools)",‐,‐,-882,-882
1001,44550,613,510506,General Fund,HEALTH ‐ Health Services,"Equip Allow (Auto, Phone, Tools)",‐,‐,-504,-504
1001,44550,612,510509,General Fund,HEALTH ‐ Health Services,Comp Time Payout,-30,-176,‐,‐
1001,44550,612,510519,General Fund,HEALTH ‐ Health Services,Vacation Time Payout,‐,"-1,064",-146,‐
1001,44550,101,510519,General Fund,HEALTH ‐ Health Services,Vacation Time Payout,"-17,533","-5,983",‐,‐
1001,44550,613,510519,General Fund,HEALTH ‐ Health Services,Vacation Time Payout,‐,"-1,047",‐,‐
1001,44550,613,520515,General Fund,HEALTH ‐ Health Services,Health Insurance Opt Out,-286,-501,‐,‐
1001,44550,101,520520,General Fund,HEALTH ‐ Health Services,Life Insurance Expense,-167,-15,-106,-279
1001,44550,612,520520,General Fund,HEALTH ‐ Health Services,Life Insurance Expense,-188,-157,-142,-279
1001,44550,613,520520,General Fund,HEALTH ‐ Health Services,Life Insurance Expense,-94,-79,-104,-93
1001,44550,615,520520,General Fund,HEALTH ‐ Health Services,Life Insurance Expense,-94,-40,-93,-93
1001,44550,617,520520,General Fund,HEALTH ‐ Health Services,Life Insurance Expense,‐,‐,‐,-279
1001,44550,618,520520,General Fund,HEALTH ‐ Health Services,Life Insurance Expense,‐,‐,‐,-93
1001,44550,101,520521,General Fund,HEALTH ‐ Health Services,Health Insurance Expense,"-22,536","-15,974","-37,426","-43,915"
1001,44550,612,520521,General Fund,HEALTH ‐ Health Services,Health Insurance Expense,"-18,125","-20,280","-12,308","-50,573"
1001,44550,613,520521,General Fund,HEALTH ‐ Health Services,Health Insurance Expense,"-13,369","-11,154","-4,375","-27,421"
1001,44550,615,520521,General Fund,HEALTH ‐ Health Services,Health Insurance Expense,‐,‐,‐,"-27,421"
1001,44550,617,520521,General Fund,HEALTH ‐ Health Services,Health Insurance Expense,‐,‐,‐,"-27,421"
1001,44550,618,520521,General Fund,HEALTH ‐ Health Services,Health Insurance Expense,‐,‐,‐,"-9,814"
1001,44550,101,520522,General Fund,HEALTH ‐ Health Services,Social Security Expense,"-20,352","-22,277","-29,828","-16,626"
1001,44550,612,520522,General Fund,HEALTH ‐ Health Services,Social Security Expense,"-6,999","-6,078","-7,249","-12,389"
1001,44550,613,520522,General Fund,HEALTH ‐ Health Services,Social Security Expense,"-5,585","-5,445","-5,614","-6,311"
1001,44550,615,520522,General Fund,HEALTH ‐ Health Services,Social Security Expense,"-2,590","-1,630","-1,327","-2,625"
1001,44550,617,520522,General Fund,HEALTH ‐ Health Services,Social Security Expense,‐,‐,‐,"-14,029"
1001,44550,618,520522,General Fund,HEALTH ‐ Health Services,Social Security Expense,‐,‐,‐,"-5,237"
1001,44550,101,520523,General Fund,HEALTH ‐ Health Services,Medicare Expense,"-4,760","-5,210","-6,977","-3,888"
1001,44550,612,520523,General Fund,HEALTH ‐ Health Services,Medicare Expense,"-1,637","-1,421","-1,176","-2,897"
1001,44550,613,520523,General Fund,HEALTH ‐ Health Services,Medicare Expense,"-1,306","-1,273","-1,262","-1,476"
1001,44550,615,520523,General Fund,HEALTH ‐ Health Services,Medicare Expense,-606,-381,-310,-614
1001,44550,617,520523,General Fund,HEALTH ‐ Health Services,Medicare Expense,‐,‐,‐,"-3,281"
1001,44550,618,520523,General Fund,HEALTH ‐ Health Services,Medicare Expense,‐,‐,‐,"-1,225"
1001,44550,101,520527,General Fund,HEALTH ‐ Health Services,IMRF Contributions,"-29,508","-30,429","-26,558","-7,321"
1001,44550,612,520527,General Fund,HEALTH ‐ Health Services,IMRF Contributions,"-9,888","-8,211","-4,556","-5,256"
1001,44550,613,520527,General Fund,HEALTH ‐ Health Services,IMRF Contributions,"-8,242","-7,546","-5,806","-2,779"
1001,44550,615,520527,General Fund,HEALTH ‐ Health Services,IMRF Contributions,"-3,700","-2,297","-1,386","-1,156"
1001,44550,617,520527,General Fund,HEALTH ‐ Health Services,IMRF Contributions,‐,‐,‐,"-6,177"
1001,44550,618,520527,General Fund,HEALTH ‐ Health Services,IMRF Contributions,‐,‐,‐,"-2,306"
1001,44550,101,520999,General Fund,HEALTH ‐ Health Services,Grant Admin. ‐ Benefits,"97,193","69,424","40,242","18,090"
1001,44550,101,530650,General Fund,HEALTH ‐ Health Services,Conferences Training,‐,‐,‐,"-5,000"
1001,44550,612,530650,General Fund,HEALTH ‐ Health Services,Conferences Training,-242,-105,"-2,000","-1,944"
1001,44550,613,530650,General Fund,HEALTH ‐ Health Services,Conferences Training,-11,-705,"-1,000",-500
1001,44550,615,530650,General Fund,HEALTH ‐ Health Services,Conferences Training,‐,-465,-500,-511
1001,44550,617,530650,General Fund,HEALTH ‐ Health Services,Conferences Training,‐,‐,‐,"-2,600"
1001,44550,618,530650,General Fund,HEALTH ‐ Health Services,Conferences Training,‐,‐,‐,‐
1001,44550,101,530667,General Fund,HEALTH ‐ Health Services,External Support,-702,"-26,268","-15,700","-16,030"
1001,44550,612,530667,General Fund,HEALTH ‐ Health Services,External Support,"-21,200","-29,009","-111,680","-35,000"
1001,44550,613,530667,General Fund,HEALTH ‐ Health Services,External Support,"-7,920",‐,‐,"-110,000"
1001,44550,615,530667,General Fund,HEALTH ‐ Health Services,External Support,"-121,489","-153,308","-127,500","-131,321"
1001,44550,617,530667,General Fund,HEALTH ‐ Health Services,External Support,‐,‐,‐,‐
1001,44550,617,530660,General Fund,HEALTH ‐ Health Services,General Contractuals,‐,‐,‐,"-2,000"
1001,44550,618,530660,General Fund,HEALTH ‐ Health Services,General Contractuals,‐,‐,‐,"-7,414"
1001,44550,101,550601,General Fund,HEALTH ‐ Health Services,Printing,‐,‐,‐,"-3,000"
1001,44550,441,550601,General Fund,HEALTH ‐ Health Services,Printing,‐,-205,‐,‐
1001,44550,612,550601,General Fund,HEALTH ‐ Health Services,Printing,-194,-137,-800,-400
1001,44550,613,550601,General Fund,HEALTH ‐ Health Services,Printing,,‐,‐,"-5,000"
1001,44550,615,550601,General Fund,HEALTH ‐ Health Services,Printing,"-1,373",-893,-300,"-3,000"
1001,44550,617,550601,General Fund,HEALTH ‐ Health Services,Printing,‐,‐,‐,"-5,000"
1001,44550,101,540690,General Fund,HEALTH ‐ Health Services,Telecommunications Charges,‐,‐,‐,"-1,980"
1001,44550,613,540690,General Fund,HEALTH ‐ Health Services,Telecommunications Charges,‐,‐,‐,"-1,320"
1001,44550,615,540690,General Fund,HEALTH ‐ Health Services,Telecommunications Charges,‐,‐,‐,-660
1001,44550,618,540690,General Fund,HEALTH ‐ Health Services,Telecommunications Charges,‐,‐,‐,‐
1001,44550,101,550602,General Fund,HEALTH ‐ Health Services,Membership Dues,-410,-150,-750,-650
1001,44550,612,550602,General Fund,HEALTH ‐ Health Services,Membership Dues,-332,‐,-625,-625
1001,44550,101,550603,General Fund,HEALTH ‐ Health Services,Postage,-445,-481,-650,"-10,613"
1001,44550,615,550603,General Fund,HEALTH ‐ Health Services,Postage,‐,‐,"-1,525","-2,553"
1001,44550,613,550603,General Fund,HEALTH ‐ Health Services,Postage,‐,‐,‐,"-2,000"
1001,44550,617,550603,General Fund,HEALTH ‐ Health Services,Postage,‐,‐,‐,"-1,200"
1001,44550,101,550605,General Fund,HEALTH ‐ Health Services,Travel & Mileage Reimbursement,‐,‐,-200,-204
1001,44550,612,550605,General Fund,HEALTH ‐ Health Services,Travel & Mileage Reimbursement,‐,‐,-100,-100
1001,44550,613,550605,General Fund,HEALTH ‐ Health Services,Travel & Mileage Reimbursement,‐,‐,-250,-250
1001,44550,617,550605,General Fund,HEALTH ‐ Health Services,Travel & Mileage Reimbursement,‐,‐,‐,"-2,600"
1001,44550,101,560620,General Fund,HEALTH ‐ Health Services,Office Supplies,-839,-941,"-1,700","-1,532"
1001,44550,612,560620,General Fund,HEALTH ‐ Health Services,Office Supplies,‐,‐,‐,-500
1001,44550,617,560620,General Fund,HEALTH ‐ Health Services,Office Supplies,‐,‐,‐,-600
1001,44550,615,560625,General Fund,HEALTH ‐ Health Services,Clothing,-274,-246,-560,-572
1001,44550,101,560631,General Fund,HEALTH ‐ Health Services,Operational Supplies,‐,‐,‐,"-1,500"
1001,44550,612,560631,General Fund,HEALTH ‐ Health Services,Operational Supplies,-414,-45,-600,‐
1001,44550,613,560631,General Fund,HEALTH ‐ Health Services,Operational Supplies,"-1,488","-2,511","-3,000","-2,000"
1001,44550,615,560631,General Fund,HEALTH ‐ Health Services,Operational Supplies,"-1,419","-1,595","-2,600","-2,042"
1001,44550,617,560631,General Fund,HEALTH ‐ Health Services,Operational Supplies,‐,‐,‐,"-8,063"
1001,44550,618,560631,General Fund,HEALTH ‐ Health Services,Operational Supplies,‐,‐,‐,‐
1001,44550,617,560639,General Fund,HEALTH ‐ Health Services,Advertising,‐,‐,‐,-500
1001,44550,101,570710,General Fund,HEALTH ‐ Health Services,Equipment,‐,‐,‐,"-4,500"
1001,44550,612,570710,General Fund,HEALTH ‐ Health Services,Equipment,‐,‐,‐,-882
1001,44550,613,570710,General Fund,HEALTH ‐ Health Services,Equipment,‐,‐,‐,"-2,000"
1001,44550,615,570710,General Fund,HEALTH ‐ Health Services,Equipment,‐,‐,‐,-600
1001,44550,617,570710,General Fund,HEALTH ‐ Health Services,Equipment,‐,‐,‐,‐
1001,43700,101,510501,General Fund,DPW ‐ Engineering,Regular Salaries,"-91,472","-69,802","-72,400","-137,867"
1001,43700,722,510501,General Fund,DPW ‐ Engineering,Regular Salaries,"-51,105","-25,506","-41,000","-66,259"
1001,43700,723,510501,General Fund,DPW ‐ Engineering,Regular Salaries,"-118,406","-105,010","-136,700","-145,054"
1001,43700,777,510501,General Fund,DPW ‐ Engineering,Regular Salaries,"-29,892","-37,969","-36,017","-35,020"
1001,43700,101,510503,General Fund,DPW ‐ Engineering,Overtime,‐,‐,‐,‐
1001,43700,101,510515,General Fund,DPW ‐ Engineering,Comp Time,‐,‐,‐,‐
1001,43700,101,510519,General Fund,DPW ‐ Engineering,Vacation Time Payout,‐,‐,‐,‐
1001,43700,101,520520,General Fund,DPW ‐ Engineering,Life Insurance Expense,-75,-52,-38,-93
1001,43700,722,520520,General Fund,DPW ‐ Engineering,Life Insurance Expense,-47,-22,-10,-56
1001,43700,723,520520,General Fund,DPW ‐ Engineering,Life Insurance Expense,-132,-110,-103,-130
1001,43700,777,520520,General Fund,DPW ‐ Engineering,Life Insurance Expense,-47,-62,-94,-47
1001,43700,101,520521,General Fund,DPW ‐ Engineering,Health Insurance Expense,"-11,138","-8,981","-13,000","-25,268"
1001,43700,722,520521,General Fund,DPW ‐ Engineering,Health Insurance Expense,"-5,360","-3,007","-8,025","-15,914"
1001,43700,723,520521,General Fund,DPW ‐ Engineering,Health Insurance Expense,"-13,086","-11,135","-16,656","-20,244"
1001,43700,777,520521,General Fund,DPW ‐ Engineering,Health Insurance Expense,‐,"-2,108","-4,340","-13,710"
1001,43700,101,520522,General Fund,DPW ‐ Engineering,Social Security Expense,"-5,385","-4,115","-4,147","-8,548"
1001,43700,722,520522,General Fund,DPW ‐ Engineering,Social Security Expense,"-3,004","-1,510","-1,976","-4,108"
1001,43700,723,520522,General Fund,DPW ‐ Engineering,Social Security Expense,"-6,929","-6,260","-8,029","-8,993"
1001,43700,777,520522,General Fund,DPW ‐ Engineering,Social Security Expense,"-1,862","-2,269","-2,091","-2,171"
1001,43700,101,520523,General Fund,DPW ‐ Engineering,Medicare Expense,"-1,259",-962,-970,"-1,999"
1001,43700,722,520523,General Fund,DPW ‐ Engineering,Medicare Expense,-703,-353,-462,-961
1001,43700,723,520523,General Fund,DPW ‐ Engineering,Medicare Expense,"-1,620","-1,464","-1,878","-2,103"
1001,43700,777,520523,General Fund,DPW ‐ Engineering,Medicare Expense,-436,-531,-488,-508
1001,43700,101,520527,General Fund,DPW ‐ Engineering,IMRF Contributions,"-8,102","-5,821","-4,300","-3,327"
1001,43700,722,520527,General Fund,DPW ‐ Engineering,IMRF Contributions,"-4,527","-2,127","-2,000","-1,809"
1001,43700,723,520527,General Fund,DPW ‐ Engineering,IMRF Contributions,"-10,488","-8,758","-7,400","-3,960"
1001,43700,777,520527,General Fund,DPW ‐ Engineering,IMRF Contributions,"-2,757","-3,176","-2,806",-956
1001,43700,723,530650,General Fund,DPW ‐ Engineering,Conferences Training,-80,-174,"-1,000","-6,500"
1001,43700,101,530667,General Fund,DPW ‐ Engineering,External Support,"-151,452","-178,369","-176,680","-175,000"
1001,43700,723,530667,General Fund,DPW ‐ Engineering,External Support,‐,"-4,410","-75,000","-110,000"
1001,43700,722,550601,General Fund,DPW ‐ Engineering,Printing,‐,‐,‐,-800
1001,43700,723,550602,General Fund,DPW ‐ Engineering,Membership Dues,-310,-325,-650,-650
1001,43700,101,550603,General Fund,DPW ‐ Engineering,Postage,"-2,070",-605,"-3,000","-3,000"
1001,43700,723,550603,General Fund,DPW ‐ Engineering,Postage,-260,-11,-300,"-3,000"
1001,43700,723,550663,General Fund,DPW ‐ Engineering,Software License Updates,"-6,668","-12,200","-28,898","-30,098"
1001,43700,101,550671,General Fund,DPW ‐ Engineering,Office Machine Service,‐,‐,‐,‐
1001,43700,101,560620,General Fund,DPW ‐ Engineering,Office Supplies,‐,-183,-400,-400
1001,43700,722,560620,General Fund,DPW ‐ Engineering,Office Supplies,‐,‐,-450,-450
1001,43700,101,560631,General Fund,DPW ‐ Engineering,Operational Supplies,‐,‐,‐,‐
1001,43700,101,560730,General Fund,DPW ‐ Engineering,Reference Material,‐,‐,‐,‐
1001,43700,723,560730,General Fund,DPW ‐ Engineering,Reference Material,-391,-445,-500,-500
1001,43710,101,510501,General Fund,DPW ‐ Administration,Regular Salaries,"-424,863","-454,111","-442,300","-485,587"
1001,43710,101,510503,General Fund,DPW ‐ Administration,Overtime,-267,-191,"-3,000","-3,000"
1001,43710,101,510515,General Fund,DPW ‐ Administration,Comp Time,‐,‐,‐,‐
1001,43710,101,510506,General Fund,DPW ‐ Administration,"Equip Allow (Auto,Phone,Tools)",‐,‐,‐,‐
1001,43710,101,510509,General Fund,DPW ‐ Administration,Comp Time Payout,‐,-92,‐,‐
1001,43710,101,520515,General Fund,DPW ‐ Administration,Health Insurance Opt Out,-784,‐,‐,‐
1001,43710,101,520520,General Fund,DPW ‐ Administration,Life Insurance Expense,-506,-492,-461,-605
1001,43710,101,520521,General Fund,DPW ‐ Administration,Health Insurance Expense,"-76,048","-65,072","-64,500","-67,866"
1001,43710,101,520522,General Fund,DPW ‐ Administration,Social Security Expense,"-23,505","-25,259","-20,086","-29,716"
1001,43710,101,520523,General Fund,DPW ‐ Administration,Medicare Expense,"-5,719","-6,190","-6,101","-7,085"
1001,43710,101,520527,General Fund,DPW ‐ Administration,IMRF Contributions,"-37,556","-38,023","-23,800","-13,120"
1001,43710,101,530650,General Fund,DPW ‐ Administration,Conferences Training,‐,-374,"-5,000","-10,000"
1001,43710,710,530650,General Fund,DPW ‐ Administration,Conferences Training,‐,‐,"-1,000","-2,000"
1001,43710,101,530667,General Fund,DPW ‐ Administration,External Support,‐,‐,‐,"-25,000"
1001,43710,101,540690,General Fund,DPW ‐ Administration,Telecommunication Charges,-493,-432,-600,-700
1001,43710,101,550601,General Fund,DPW ‐ Administration,Printing,‐,‐,‐,‐
1001,43710,101,550602,General Fund,DPW ‐ Administration,Membership Dues,-770,"-1,991","-2,600","-2,800"
1001,43710,710,550602,General Fund,DPW ‐ Administration,Membership Dues,‐,‐,-500,-500
1001,43710,101,550603,General Fund,DPW ‐ Administration,Postage,"-1,545","-2,128","-2,000","-2,000"
1001,43710,101,550652,General Fund,DPW ‐ Administration,Legal Postings and Doc. Fees,"-2,395","-1,456","-2,500","-2,500"
1001,43710,101,550671,General Fund,DPW ‐ Administration,Office Machine Service,"-2,025","-1,260",‐,‐
1001,43710,101,560620,General Fund,DPW ‐ Administration,Office Supplies,"-3,359","-3,527","-4,000","-4,000"
1001,43710,101,560625,General Fund,DPW ‐ Administration,Clothing,-172,‐,‐,‐
1001,43710,101,560631,General Fund,DPW ‐ Administration,Operational Supplies,"-1,692","-3,230","-4,000","-5,000"
1001,43710,710,560631,General Fund,DPW ‐ Administration,Operational Supplies,"-41,507","-19,386","-7,000","-8,000"
1001,43720,101,510501,General Fund,DPW ‐ Street Lighting,Regular Salaries,"-23,490",815,‐,‐
1001,43720,751,510501,General Fund,DPW ‐ Street Lighting,Regular Salaries,"-56,969","1,902",‐,‐
1001,43720,752,510501,General Fund,DPW ‐ Street Lighting,Regular Salaries,"-46,980","1,630",‐,‐
1001,43720,753,510501,General Fund,DPW ‐ Street Lighting,Regular Salaries,"-31,320","1,087",‐,‐
1001,43720,101,510503,General Fund,DPW ‐ Street Lighting,Overtime,"-1,608",31,‐,‐
1001,43720,751,510503,General Fund,DPW ‐ Street Lighting,Overtime,"-3,751",73,‐,‐
1001,43720,752,510503,General Fund,DPW ‐ Street Lighting,Overtime,"-3,215",62,‐,‐
1001,43720,753,510503,General Fund,DPW ‐ Street Lighting,Overtime,"-2,144",42,‐,‐
1001,43720,101,520515,General Fund,DPW ‐ Street Lighting,Health Insurance Opt Out,‐,‐,‐,‐
1001,43720,753,510519,General Fund,DPW ‐ Street Lighting,Vacation Time Payout,‐,‐,‐,‐
1001,43720,752,510519,General Fund,DPW ‐ Street Lighting,Vacation Time Payout,‐,‐,‐,‐
1001,43720,101,510519,General Fund,DPW ‐ Street Lighting,Vacation Time Payout,‐,‐,‐,‐
1001,43720,751,510519,General Fund,DPW ‐ Street Lighting,Vacation Time Payout,‐,‐,‐,‐
1001,43720,101,520520,General Fund,DPW ‐ Street Lighting,Life Insurance Expense,-27,2,‐,‐
1001,43720,751,520520,General Fund,DPW ‐ Street Lighting,Life Insurance Expense,-63,5,‐,‐
1001,43720,752,520520,General Fund,DPW ‐ Street Lighting,Life Insurance Expense,-54,4,‐,‐
1001,43720,753,520520,General Fund,DPW ‐ Street Lighting,Life Insurance Expense,-36,3,‐,‐
1001,43720,101,520521,General Fund,DPW ‐ Street Lighting,Health Insurance Expense,"-3,598",128,‐,‐
1001,43720,751,520521,General Fund,DPW ‐ Street Lighting,Health Insurance Expense,"-8,395",298,‐,‐
1001,43720,752,520521,General Fund,DPW ‐ Street Lighting,Health Insurance Expense,"-7,196",255,‐,‐
1001,43720,753,520521,General Fund,DPW ‐ Street Lighting,Health Insurance Expense,"-4,797",170,‐,‐
1001,43720,101,520522,General Fund,DPW ‐ Street Lighting,Social Security Expense,"-1,485",50,‐,‐
1001,43720,751,520522,General Fund,DPW ‐ Street Lighting,Social Security Expense,"-3,585",116,‐,‐
1001,43720,752,520522,General Fund,DPW ‐ Street Lighting,Social Security Expense,"-2,971",100,‐,‐
1001,43720,753,520522,General Fund,DPW ‐ Street Lighting,Social Security Expense,"-1,980",67,‐,‐
1001,43720,101,520523,General Fund,DPW ‐ Street Lighting,Medicare Expense,-348,12,‐,‐
1001,43720,751,520523,General Fund,DPW ‐ Street Lighting,Medicare Expense,-838,27,‐,‐
1001,43720,752,520523,General Fund,DPW ‐ Street Lighting,Medicare Expense,-695,23,‐,‐
1001,43720,753,520523,General Fund,DPW ‐ Street Lighting,Medicare Expense,-463,16,‐,‐
1001,43720,101,520527,General Fund,DPW ‐ Street Lighting,IMRF Contributions,"-2,122",71,‐,‐
1001,43720,751,520527,General Fund,DPW ‐ Street Lighting,IMRF Contributions,"-5,142",165,‐,‐
1001,43720,752,520527,General Fund,DPW ‐ Street Lighting,IMRF Contributions,"-4,244",141,‐,‐
1001,43720,753,520527,General Fund,DPW ‐ Street Lighting,IMRF Contributions,"-2,830",94,‐,‐
1001,43720,101,530650,General Fund,DPW ‐ Street Lighting,Conferences Training,‐,"-2,276","-3,000","-2,500"
1001,43720,751,530660,General Fund,DPW ‐ Street Lighting,General Contractuals,"-38,151","-33,662","-53,000",‐
1001,43720,752,530660,General Fund,DPW ‐ Street Lighting,General Contractuals,"-8,582","-7,156","-10,000",‐
1001,43720,753,530660,General Fund,DPW ‐ Street Lighting,General Contractuals,‐,‐,"-105,000",‐
1001,43720,101,530667,General Fund,DPW ‐ Street Lighting,External Support,‐,‐,‐,"-143,000"
1001,43720,751,540692,General Fund,DPW ‐ Street Lighting,Electricity,"-88,149",‐,‐,‐
1001,43720,101,550602,General Fund,DPW ‐ Street Lighting,Membership Dues,-170,-170,-200,-200
1001,43720,101,550632,General Fund,DPW ‐ Street Lighting,Laundry Service,-4,‐,‐,‐
1001,43720,753,550671,General Fund,DPW ‐ Street Lighting,Office Machine Service,"-2,281","-2,354","-2,889",‐
1001,43720,752,550673,General Fund,DPW ‐ Street Lighting,Repairs,-623,‐,-500,"-1,500"
1001,43720,753,550673,General Fund,DPW ‐ Street Lighting,Repairs,‐,‐,-350,‐
1001,43720,101,560625,General Fund,DPW ‐ Street Lighting,Clothing,-365,-813,"-1,700","-2,000"
1001,43720,101,560631,General Fund,DPW ‐ Street Lighting,Operational Supplies,‐,‐,‐,"-65,000"
1001,43720,751,560631,General Fund,DPW ‐ Street Lighting,Operational Supplies,-465,-741,"-1,000",‐
1001,43720,752,560631,General Fund,DPW ‐ Street Lighting,Operational Supplies,-489,-750,"-1,000",‐
1001,43720,753,560631,General Fund,DPW ‐ Street Lighting,Operational Supplies,-590,"-5,745","-1,000",‐
1001,43720,751,560633,General Fund,DPW ‐ Street Lighting,Roadway Maintenance,"-36,129","-27,196","-44,500",‐
1001,43720,752,560633,General Fund,DPW ‐ Street Lighting,Roadway Maintenance,"-9,044","1,500","-10,000",‐
1001,43740,101,510501,General Fund,DPW ‐ Street Services,Regular Salaries,"-179,106","-249,873","-181,513","-176,405"
1001,43740,761,510501,General Fund,DPW ‐ Street Services,Regular Salaries,"-282,496","5,990",‐,‐
1001,43740,764,510501,General Fund,DPW ‐ Street Services,Regular Salaries,‐,‐,‐,‐
1001,43740,765,510501,General Fund,DPW ‐ Street Services,Regular Salaries,"-84,660","-38,935","-77,311","-83,618"
1001,43740,766,510501,General Fund,DPW ‐ Street Services,Regular Salaries,"-110,918","-42,348",‐,‐
1001,43740,101,510503,General Fund,DPW ‐ Street Services,Overtime,‐,‐,‐,‐
1001,43740,761,510503,General Fund,DPW ‐ Street Services,Overtime,"-12,431",-144,‐,‐
1001,43740,764,510503,General Fund,DPW ‐ Street Services,Overtime,‐,‐,‐,‐
1001,43740,765,510503,General Fund,DPW ‐ Street Services,Overtime,"-76,622","-6,295",‐,‐
1001,43740,766,510503,General Fund,DPW ‐ Street Services,Overtime,"-4,973",106,‐,‐
1001,43740,101,510518,General Fund,DPW ‐ Street Services,Seasonal Employees,‐,‐,‐,‐
1001,43740,101,510506,General Fund,DPW ‐ Street Services,"Equip Allow (Auto,Phone,Tools)",-508,-505,-300,-300
1001,43740,761,510519,General Fund,DPW ‐ Street Services,Vacation Time Payout,‐,"-1,549",‐,‐
1001,43740,101,520520,General Fund,DPW ‐ Street Services,Life Insurance Expense,-188,-256,-190,-186
1001,43740,761,520520,General Fund,DPW ‐ Street Services,Life Insurance Expense,-417,27,‐,‐
1001,43740,764,520520,General Fund,DPW ‐ Street Services,Life Insurance Expense,‐,‐,‐,‐
1001,43740,765,520520,General Fund,DPW ‐ Street Services,Life Insurance Expense,-127,-35,‐,‐
1001,43740,766,520520,General Fund,DPW ‐ Street Services,Life Insurance Expense,-163,-59,-67,-126
