Fund ID,Department ID,Program ID,Account ID,Fund,Department,Description,Actuals 2018,Actuals 2019,Estimates 2020,Estimates 2021
1001,42400,412,520523,General Fund,POLICE,Medicare Expense,"-121,081","-121,391","-136,682","-131,661"
1001,42400,421,520523,General Fund,POLICE,Medicare Expense,"-49,217","-54,422","-62,971","-65,044"
1001,42400,101,520524,General Fund,POLICE,Police Pension Contributions,"-5,724,005","-6,508,618","-6,338,241","-6,973,534"
1001,42400,101,520527,General Fund,POLICE,IMRF Contributions,"-35,855","-4,887","-5,413","-4,999"
1001,42400,412,520527,General Fund,POLICE,IMRF Contributions,"-71,295","-26,298","-58,846","-48,952"
1001,42400,421,520527,General Fund,POLICE,IMRF Contributions,"-35,558","-35,795","-51,924","-49,254"
1001,42400,101,520532,General Fund,POLICE,SLEP Contributions,"-4,019","-11,150",‐,‐
1001,42400,412,520999,General Fund,POLICE,Grant Admin. ‐ Benefits,10,‐,‐,‐
1001,42400,101,520999,General Fund,POLICE,Grant Admin. ‐ Benefits,‐,‐,‐,‐
1001,42400,421,520999,General Fund,POLICE,Grant Admin. ‐ Benefits,9,‐,‐,‐
1001,42400,101,560651,General Fund,POLICE,Employee Awards Recognition,‐,-623,"-2,500",‐
1001,42400,101,530642,General Fund,POLICE,Background Check,,,,"-5,000"
1001,42400,101,530650,General Fund,POLICE,Conferences Training,"-82,892","-109,031","-121,050","-154,125"
1001,42400,101,530652,General Fund,POLICE,Training Services,‐,‐,‐,‐
1001,42400,101,530657,General Fund,POLICE,Legal Fees,-835,-217,"-1,000",-500
1001,42400,101,530660,General Fund,POLICE,General Contractuals,"-530,663","-432,729","-486,200","-495,400"
1001,42400,101,530667,General Fund,POLICE,External Support,"-13,780","-147,817","-105,947","-152,122"
1001,42400,101,530681,General Fund,POLICE,WSCDC Contract,"-502,222","-507,179","-607,000","-632,000"
1001,42400,101,540659,General Fund,POLICE,Lease Payments,"-41,234","-49,685",‐,"-10,800"
1001,42400,101,540690,General Fund,POLICE,Telecommunication Charges,-209,"-2,356","-2,400","-4,000"
1001,42400,101,540699,General Fund,POLICE,Hardware Maintenance,"-4,267","-2,141","-4,500","-3,000"
1001,42400,101,550694,General Fund,POLICE,Contractual Disposal Costs,"-1,054",‐,-500,-500
1001,42400,101,550697,General Fund,POLICE,Contractual Towing & Plowing,"-6,427","-6,873","-8,000","-8,000"
1001,42400,101,550601,General Fund,POLICE,Printing,"-6,519","-6,954","-4,500","-3,000"
1001,42400,101,550602,General Fund,POLICE,Membership Dues,"-2,682","-3,204","-7,865","-7,690"
1001,42400,101,550603,General Fund,POLICE,Postage,"-3,716","-2,924","-3,000","-3,000"
1001,42400,101,550605,General Fund,POLICE,Travel & Mileage Reimbursement,-909,-402,"-1,000","-1,000"
1001,42400,101,550606,General Fund,POLICE,Books & Subscriptions,"-2,575",-709,-763,-850
1001,42400,101,550652,General Fund,POLICE,Legal Postings and Doc. Fees,-96,‐,-250,‐
1001,42400,101,550656,General Fund,POLICE,Miscellaneous Expense,-400,-342,"-5,800",-900
1001,42400,101,550663,General Fund,POLICE,Software License Updates,-516,-550,-600,-700
1001,42400,101,550673,General Fund,POLICE,Repairs,-384,‐,"-2,000","-1,000"
1001,42400,101,550689,General Fund,POLICE,Operational Maintenance Support,‐,‐,"-5,000","-4,350"
1001,42400,101,560616,General Fund,POLICE,Toner Cartridges,"-10,307","-8,491","-6,000","-6,500"
1001,42400,101,560620,General Fund,POLICE,Office Supplies,"-8,373","-7,602","-8,200","-7,000"
1001,42400,101,560625,General Fund,POLICE,Clothing,"-97,485","-72,285","-20,000","-20,600"
1001,42400,412,560625,General Fund,POLICE,Clothing,"-24,199","-82,473","-80,000","-80,000"
1001,42400,421,560625,General Fund,POLICE,Clothing,"-4,876","-23,852","-37,200","-30,000"
1001,42400,101,560628,General Fund,POLICE,Lab Supplies,"-7,373","-7,697","-8,000","-5,000"
1001,42400,101,560631,General Fund,POLICE,Operational Supplies,"-39,791","-43,549","-61,000","-58,000"
1001,42400,101,560638,General Fund,POLICE,Special Events,‐,-749,"-3,000","-8,500"
1001,42400,101,560642,General Fund,POLICE,Basketball Camp Expenses,-167,"-1,472","-3,000","-3,000"
1001,42400,101,560651,General Fund,POLICE,Employees Awards Recognition,‐,‐,‐,"-5,100"
1001,42400,101,560655,General Fund,POLICE,Reimbursements,-351,-181,-400,-400
1001,42400,101,560670,General Fund,POLICE,Equipment Rental,‐,,‐,‐
1001,42400,101,570710,General Fund,POLICE,Equipment,"-22,930","-15,874","-17,000","-82,000"
1001,42400,101,570711,General Fund,POLICE,Software,‐,‐,"-5,200","-5,200"
1001,42400,101,570720,General Fund,POLICE,Computer Equipment,-309,"-3,452","-9,000","-2,000"
1001,42400,101,570725,General Fund,POLICE,Office Equipment,-199,-928,"-1,000","-3,000"
1001,44550,101,510501,General Fund,HEALTH ‐ Health Services,Regular Salaries,"-182,863","-286,586","-301,015","-299,059"
1001,44550,612,510501,General Fund,HEALTH ‐ Health Services,Regular Salaries,"-109,824","-114,801","-117,216","-120,391"
1001,44550,613,510501,General Fund,HEALTH ‐ Health Services,Regular Salaries,"-43,785","-45,706","-71,750","-110,833"
1001,44550,615,510501,General Fund,HEALTH ‐ Health Services,Regular Salaries,"-22,728","-40,749","-40,882","-41,904"
1001,44550,612,510503,General Fund,HEALTH ‐ Health Services,Overtime,"-1,045",-406,"-2,600","-2,600"
1001,44550,615,510503,General Fund,HEALTH ‐ Health Services,Overtime,-58,"-1,222",-433,-433
1001,44550,101,510999,General Fund,HEALTH ‐ Health Services,Grant Admin. ‐ Salaries,"158,172","240,772","299,000","358,806"
1001,44550,612,510506,General Fund,HEALTH ‐ Health Services,"Equip Allow (Auto,Phone,Tools)",-675,-278,-504,-882
1001,44550,613,510506,General Fund,HEALTH ‐ Health Services,"Equip Allow (Auto, Phone, Tools)",-349,-38,‐,-504
1001,44550,612,510509,General Fund,HEALTH ‐ Health Services,Comp Time Payout,-26,,‐,‐
1001,44550,613,510519,General Fund,HEALTH ‐ Health Services,Vacation Time Payout,-887,"-1,233",‐,‐
1001,44550,613,520515,General Fund,HEALTH ‐ Health Services,Health Insurance Opt Out,"-1,722",,‐,‐
1001,44550,101,520520,General Fund,HEALTH ‐ Health Services,Life Insurance Expense,-196,-187,-372,-372
1001,44550,612,520520,General Fund,HEALTH ‐ Health Services,Life Insurance Expense,-173,-187,-186,-186
1001,44550,613,520520,General Fund,HEALTH ‐ Health Services,Life Insurance Expense,-44,-70,-93,-147
1001,44550,615,520520,General Fund,HEALTH ‐ Health Services,Life Insurance Expense,-67,-93,-93,-93
1001,44550,101,520521,General Fund,HEALTH ‐ Health Services,Health Insurance Expense,"-27,220","-26,558","-25,988","-25,988"
1001,44550,612,520521,General Fund,HEALTH ‐ Health Services,Health Insurance Expense,"-11,922","-15,835","-15,377","-17,069"
1001,44550,613,520521,General Fund,HEALTH ‐ Health Services,Health Insurance Expense,‐,"-4,339","-23,844","-27,199"
1001,44550,615,520521,General Fund,HEALTH ‐ Health Services,Health Insurance Expense,"-5,466",,‐,‐
1001,44550,101,520522,General Fund,HEALTH ‐ Health Services,Social Security Expense,"-10,956","-17,524","-18,663","-18,542"
1001,44550,612,520522,General Fund,HEALTH ‐ Health Services,Social Security Expense,"-6,822","-6,971","-7,429","-7,625"
1001,44550,613,520522,General Fund,HEALTH ‐ Health Services,Social Security Expense,"-2,831","-2,875","-4,449","-6,872"
1001,44550,615,520522,General Fund,HEALTH ‐ Health Services,Social Security Expense,"-1,363","-2,533","-2,562","-2,625"
1001,44550,101,520523,General Fund,HEALTH ‐ Health Services,Medicare Expense,"-2,562","-4,098","-4,365","-4,336"
1001,44550,612,520523,General Fund,HEALTH ‐ Health Services,Medicare Expense,"-1,596","-1,630","-1,737","-1,783"
1001,44550,613,520523,General Fund,HEALTH ‐ Health Services,Medicare Expense,-662,-672,"-1,040","-1,607"
1001,44550,615,520523,General Fund,HEALTH ‐ Health Services,Medicare Expense,-319,-592,-599,-614
1001,44550,101,520527,General Fund,HEALTH ‐ Health Services,IMRF Contributions,"-15,881","-18,621","-26,519","-24,942"
1001,44550,612,520527,General Fund,HEALTH ‐ Health Services,IMRF Contributions,"-10,381","-7,135","-9,948","-9,648"
1001,44550,613,520527,General Fund,HEALTH ‐ Health Services,IMRF Contributions,"-4,456","-3,061","-6,321","-9,244"
1001,44550,615,520527,General Fund,HEALTH ‐ Health Services,IMRF Contributions,"-2,230","-2,647","-3,640","-3,531"
1001,44550,101,520999,General Fund,HEALTH ‐ Health Services,Grant Admin. ‐ Benefits,"18,005","8,288",‐,"40,242"
1001,44550,612,530650,General Fund,HEALTH ‐ Health Services,Conferences Training,"-1,453","-2,703","-1,944","-1,944"
1001,44550,613,530650,General Fund,HEALTH ‐ Health Services,Conferences Training,‐,-473,-500,"-1,894"
1001,44550,615,530650,General Fund,HEALTH ‐ Health Services,Conferences Training,-125,‐,-501,-500
1001,44550,101,530667,General Fund,HEALTH ‐ Health Services,External Support,‐,,"-12,718","-6,700"
1001,44550,612,530667,General Fund,HEALTH ‐ Health Services,External Support,"-21,200","-21,199","-21,620","-21,620"
1001,44550,613,530667,General Fund,HEALTH ‐ Health Services,External Support,‐,,‐,
1001,44550,615,530667,General Fund,HEALTH ‐ Health Services,External Support,"-115,179","-115,624","-121,866","-124,221"
1001,44550,612,550601,General Fund,HEALTH ‐ Health Services,Printing,‐,-122,-400,-400
1001,44550,615,550601,General Fund,HEALTH ‐ Health Services,Printing,-143,-180,-300,-300
1001,44550,101,550602,General Fund,HEALTH ‐ Health Services,Membership Dues,-500,-461,-750,-750
1001,44550,612,550602,General Fund,HEALTH ‐ Health Services,Membership Dues,-461,-165,"-1,125",-625
1001,44550,101,550603,General Fund,HEALTH ‐ Health Services,Postage,-353,-404,-500,-400
1001,44550,615,550603,General Fund,HEALTH ‐ Health Services,Postage,"-1,847","-1,688","-3,500","-2,500"
1001,44550,101,550605,General Fund,HEALTH ‐ Health Services,Travel & Mileage Reimbursement,‐,,-200,-200
1001,44550,612,550605,General Fund,HEALTH ‐ Health Services,Travel & Mileage Reimbursement,‐,-58,-100,-100
1001,44550,613,550605,General Fund,HEALTH ‐ Health Services,Travel & Mileage Reimbursement,‐,-228,-250,-250
1001,44550,101,560620,General Fund,HEALTH ‐ Health Services,Office Supplies,"-1,506",,"-1,500","-1,500"
1001,44550,615,560625,General Fund,HEALTH ‐ Health Services,Clothing,-351,-464,-560,-560
1001,44550,101,560631,General Fund,HEALTH ‐ Health Services,Operational Supplies,‐,"-1,500",‐,
1001,44550,612,560631,General Fund,HEALTH ‐ Health Services,Operational Supplies,-403,-487,-500,-500
1001,44550,613,560631,General Fund,HEALTH ‐ Health Services,Operational Supplies,"-2,699","-2,075","-2,524","-2,500"
1001,44550,615,560631,General Fund,HEALTH ‐ Health Services,Operational Supplies,"-3,295","-1,365","-1,500","-1,500"
1001,43700,101,510501,General Fund,DPW ‐ Engineering,Regular Salaries,"-91,940","-95,818","-100,172","-80,134"
1001,43700,722,510501,General Fund,DPW ‐ Engineering,Regular Salaries,"-49,074","-50,602","-54,452","-23,074"
1001,43700,723,510501,General Fund,DPW ‐ Engineering,Regular Salaries,"-114,474","-117,361","-135,685","-89,510"
1001,43700,777,510501,General Fund,DPW ‐ Engineering,Regular Salaries,"-22,325","-29,728","-31,519","-30,750"
1001,43700,101,510503,General Fund,DPW ‐ Engineering,Overtime,‐,-6,‐,‐
1001,43700,101,510515,General Fund,DPW ‐ Engineering,Comp Time,-354,‐,‐,‐
1001,43700,101,510519,General Fund,DPW ‐ Engineering,Vacation Time Payout,‐,,‐,
1001,43700,101,520520,General Fund,DPW ‐ Engineering,Life Insurance Expense,-78,-75,-74,-58
1001,43700,722,520520,General Fund,DPW ‐ Engineering,Life Insurance Expense,-49,-49,-47,-19
1001,43700,723,520520,General Fund,DPW ‐ Engineering,Life Insurance Expense,-137,-131,-130,-102
1001,43700,777,520520,General Fund,DPW ‐ Engineering,Life Insurance Expense,-36,-44,-47,-47
1001,43700,101,520521,General Fund,DPW ‐ Engineering,Health Insurance Expense,"-11,600","-11,315","-11,072","-9,365"
1001,43700,722,520521,General Fund,DPW ‐ Engineering,Health Insurance Expense,"-5,583","-5,445","-5,328","-2,768"
1001,43700,723,520521,General Fund,DPW ‐ Engineering,Health Insurance Expense,"-13,630","-13,295","-13,009","-10,449"
1001,43700,777,520521,General Fund,DPW ‐ Engineering,Health Insurance Expense,‐,‐,‐,‐
1001,43700,101,520522,General Fund,DPW ‐ Engineering,Social Security Expense,"-5,442","-5,661","-6,088","-4,845"
1001,43700,722,520522,General Fund,DPW ‐ Engineering,Social Security Expense,"-2,877","-2,978","-3,553","-1,623"
1001,43700,723,520522,General Fund,DPW ‐ Engineering,Social Security Expense,"-6,746","-6,933","-8,412","-5,550"
1001,43700,777,520522,General Fund,DPW ‐ Engineering,Social Security Expense,"-1,379","-1,864","-1,954","-1,906"
1001,43700,101,520523,General Fund,DPW ‐ Engineering,Medicare Expense,"-1,273","-1,324","-1,452","-1,162"
1001,43700,722,520523,General Fund,DPW ‐ Engineering,Medicare Expense,-673,-696,-790,-335
1001,43700,723,520523,General Fund,DPW ‐ Engineering,Medicare Expense,"-1,577","-1,621","-1,967","-1,298"
1001,43700,777,520523,General Fund,DPW ‐ Engineering,Medicare Expense,-323,-436,-457,-446
1001,43700,101,520527,General Fund,DPW ‐ Engineering,IMRF Contributions,"-8,529","-5,856","-8,288","-6,073"
1001,43700,722,520527,General Fund,DPW ‐ Engineering,IMRF Contributions,"-4,845","-3,279","-4,797","-1,924"
1001,43700,723,520527,General Fund,DPW ‐ Engineering,IMRF Contributions,"-11,305","-7,605","-11,954","-7,465"
1001,43700,777,520527,General Fund,DPW ‐ Engineering,IMRF Contributions,"-2,170","-1,993","-2,777","-2,565"
1001,43700,723,530650,General Fund,DPW ‐ Engineering,Conferences Training,-642,-95,"-3,100","-1,500"
1001,43700,101,530667,General Fund,DPW ‐ Engineering,External Support,‐,"-101,263","-151,650","-151,650"
1001,43700,723,530667,General Fund,DPW ‐ Engineering,External Support,"-5,230",-950,"-10,000","-10,000"
1001,43700,722,550601,General Fund,DPW ‐ Engineering,Printing,-275,,-250,-250
1001,43700,723,550602,General Fund,DPW ‐ Engineering,Membership Dues,-620,-620,-895,-375
1001,43700,101,550603,General Fund,DPW ‐ Engineering,Postage,-220,"-2,118","-4,000","-3,000"
1001,43700,421,550603,General Fund,DPW ‐ Engineering,Postage,‐,‐,‐,
1001,43700,721,550603,General Fund,DPW ‐ Engineering,Postage,‐,‐,‐,
1001,43700,722,550603,General Fund,DPW ‐ Engineering,Postage,-150,‐,-150,-150
1001,43700,723,550603,General Fund,DPW ‐ Engineering,Postage,-324,-300,-300,-300
1001,43700,723,550663,General Fund,DPW ‐ Engineering,Software License Updates,"-3,000","-5,400","-7,000","-12,200"
1001,43700,101,550671,General Fund,DPW ‐ Engineering,Office Machine Service,‐,‐,‐,
1001,43700,722,550671,General Fund,DPW ‐ Engineering,Office Machine Service,‐,‐,‐,
1001,43700,101,560620,General Fund,DPW ‐ Engineering,Office Supplies,-338,-82,-400,-400
1001,43700,722,560620,General Fund,DPW ‐ Engineering,Office Supplies,-226,‐,-450,-450
1001,43700,101,560631,General Fund,DPW ‐ Engineering,Operational Supplies,-100,‐,‐,
1001,43700,101,560730,General Fund,DPW ‐ Engineering,Reference Material,‐,-54,‐,
1001,43700,723,560730,General Fund,DPW ‐ Engineering,Reference Material,-180,-156,-500,-500
1001,43710,101,510501,General Fund,DPW ‐ Administration,Regular Salaries,"-347,216","-391,132","-471,358","-471,671"
1001,43710,101,510503,General Fund,DPW ‐ Administration,Overtime,"-2,044","-1,436","-3,000","-3,000"
1001,43710,101,510515,General Fund,DPW ‐ Administration,Comp Time,-709,-131,‐,‐
1001,43710,101,510506,General Fund,DPW ‐ Administration,"Equip Allow (Auto,Phone,Tools)",‐,,‐,‐
1001,43710,101,510509,General Fund,DPW ‐ Administration,Comp Time Payout,-388,,‐,‐
1001,43710,101,520520,General Fund,DPW ‐ Administration,Life Insurance Expense,-449,-473,-605,-605
1001,43710,101,520521,General Fund,DPW ‐ Administration,Health Insurance Expense,"-86,319","-82,486","-112,687","-75,882"
1001,43710,101,520522,General Fund,DPW ‐ Administration,Social Security Expense,"-18,590","-21,222","-26,804","-27,320"
1001,43710,101,520523,General Fund,DPW ‐ Administration,Medicare Expense,"-4,646","-5,249","-6,878","-6,883"
1001,43710,101,520527,General Fund,DPW ‐ Administration,IMRF Contributions,"-33,714","-24,332","-41,791","-39,588"
1001,43710,101,530650,General Fund,DPW ‐ Administration,Conferences Training,"-1,315","-6,497","-6,000","-2,000"
1001,43710,710,530650,General Fund,DPW ‐ Administration,Conferences Training,‐,-25,-250,-250
1001,43710,101,530667,General Fund,DPW ‐ Administration,External Support,‐,‐,‐,
1001,43710,101,540690,General Fund,DPW ‐ Administration,Telecommunication Charges,-590,-408,-500,-500
1001,43710,101,550601,General Fund,DPW ‐ Administration,Printing,‐,-82,-50,
1001,43710,101,550602,General Fund,DPW ‐ Administration,Membership Dues,"-1,900","-2,150","-2,150","-2,000"
1001,43710,710,550602,General Fund,DPW ‐ Administration,Membership Dues,‐,-495,-495,
1001,43710,101,550603,General Fund,DPW ‐ Administration,Postage,"-1,269","-1,480","-1,500","-1,500"
1001,43710,101,550652,General Fund,DPW ‐ Administration,Legal Postings and Doc. Fees,"-1,442","-2,483","-2,500","-2,500"
1001,43710,101,550671,General Fund,DPW ‐ Administration,Office Machine Service,"-1,215","-1,620","-3,000","-3,000"
1001,43710,101,560620,General Fund,DPW ‐ Administration,Office Supplies,"-2,889","-2,656","-4,000","-4,000"
1001,43710,101,560625,General Fund,DPW ‐ Administration,Clothing,-218,-140,-250,-250
1001,43710,101,560631,General Fund,DPW ‐ Administration,Operational Supplies,"-3,000","-3,646","-4,000","-4,000"
1001,43710,710,560631,General Fund,DPW ‐ Administration,Operational Supplies,"-4,897","-3,055","-6,600","-6,600"
1001,43720,101,510501,General Fund,DPW ‐ Street Lighting,Regular Salaries,"-21,001","-24,385","-24,726",‐
1001,43720,751,510501,General Fund,DPW ‐ Street Lighting,Regular Salaries,"-49,001","-56,898","-57,694",‐
1001,43720,752,510501,General Fund,DPW ‐ Street Lighting,Regular Salaries,"-42,000","-48,770","-49,452",‐
1001,43720,753,510501,General Fund,DPW ‐ Street Lighting,Regular Salaries,"-28,000","-32,513","-32,968",‐
1001,43720,101,510503,General Fund,DPW ‐ Street Lighting,Overtime,"-2,147","-1,915","-1,800",‐
1001,43720,751,510503,General Fund,DPW ‐ Street Lighting,Overtime,"-5,009","-4,469","-4,200",‐
1001,43720,752,510503,General Fund,DPW ‐ Street Lighting,Overtime,"-4,293","-3,831","-3,600",‐
1001,43720,753,510503,General Fund,DPW ‐ Street Lighting,Overtime,"-2,862","-2,554","-3,000",‐
1001,43720,101,520515,General Fund,DPW ‐ Street Lighting,Health Insurance Opt Out,"-1,764",,‐,‐
1001,43720,753,510519,General Fund,DPW ‐ Street Lighting,Vacation Time Payout,‐,,‐,‐
1001,43720,752,510519,General Fund,DPW ‐ Street Lighting,Vacation Time Payout,‐,,‐,‐
1001,43720,101,510519,General Fund,DPW ‐ Street Lighting,Vacation Time Payout,‐,,‐,‐
1001,43720,751,510519,General Fund,DPW ‐ Street Lighting,Vacation Time Payout,‐,,‐,‐
1001,43720,101,520520,General Fund,DPW ‐ Street Lighting,Life Insurance Expense,-26,-28,-28,‐
1001,43720,751,520520,General Fund,DPW ‐ Street Lighting,Life Insurance Expense,-60,-65,-65,‐
1001,43720,752,520520,General Fund,DPW ‐ Street Lighting,Life Insurance Expense,-52,-56,-56,‐
1001,43720,753,520520,General Fund,DPW ‐ Street Lighting,Life Insurance Expense,-35,-37,-37,‐
1001,43720,101,520521,General Fund,DPW ‐ Street Lighting,Health Insurance Expense,"-3,747","-3,655","-3,577",‐
1001,43720,751,520521,General Fund,DPW ‐ Street Lighting,Health Insurance Expense,"-8,744","-8,529","-8,345",‐
1001,43720,752,520521,General Fund,DPW ‐ Street Lighting,Health Insurance Expense,"-7,495","-7,310","-7,153",‐
1001,43720,753,520521,General Fund,DPW ‐ Street Lighting,Health Insurance Expense,"-4,997","-4,874","-4,769",‐
1001,43720,101,520522,General Fund,DPW ‐ Street Lighting,Social Security Expense,"-1,472","-1,616","-1,645",‐
1001,43720,751,520522,General Fund,DPW ‐ Street Lighting,Social Security Expense,"-3,179","-3,635","-3,837",‐
1001,43720,752,520522,General Fund,DPW ‐ Street Lighting,Social Security Expense,"-2,725","-3,116","-3,289",‐
1001,43720,753,520522,General Fund,DPW ‐ Street Lighting,Social Security Expense,"-1,816","-2,077","-2,193",‐
1001,43720,101,520523,General Fund,DPW ‐ Street Lighting,Medicare Expense,-344,-377,-385,‐
1001,43720,751,520523,General Fund,DPW ‐ Street Lighting,Medicare Expense,-743,-850,-897,‐
1001,43720,752,520523,General Fund,DPW ‐ Street Lighting,Medicare Expense,-637,-729,-769,‐
1001,43720,753,520523,General Fund,DPW ‐ Street Lighting,Medicare Expense,-425,-485,-513,‐
1001,43720,101,520527,General Fund,DPW ‐ Street Lighting,IMRF Contributions,"-2,448","-1,765","-2,337",‐
1001,43720,751,520527,General Fund,DPW ‐ Street Lighting,IMRF Contributions,"-5,308","-3,976","-5,453",‐
1001,43720,752,520527,General Fund,DPW ‐ Street Lighting,IMRF Contributions,"-4,550","-3,408","-4,674",‐
1001,43720,753,520527,General Fund,DPW ‐ Street Lighting,IMRF Contributions,"-3,033","-2,272","-3,116",‐
1001,43720,101,530650,General Fund,DPW ‐ Street Lighting,Conferences Training,"-3,359","-2,310","-3,500","-2,500"
1001,43720,751,530660,General Fund,DPW ‐ Street Lighting,General Contractuals,"-20,978","-13,099","-45,000","-45,000"
1001,43720,752,530660,General Fund,DPW ‐ Street Lighting,General Contractuals,"-3,908","-29,660","-10,000","-10,000"
1001,43720,753,530660,General Fund,DPW ‐ Street Lighting,General Contractuals,,,,"-160,000"
1001,43720,751,540692,General Fund,DPW ‐ Street Lighting,Electricity,"-107,742","-100,894","-110,000",‐
1001,43720,101,550602,General Fund,DPW ‐ Street Lighting,Membership Dues,-180,-200,-200,-200
1001,43720,101,550632,General Fund,DPW ‐ Street Lighting,Laundry Service,-215,-200,-300,
1001,43720,753,550671,General Fund,DPW ‐ Street Lighting,Office Machine Service,"-3,000","-2,417","-2,300","-2,500"
1001,43720,752,550673,General Fund,DPW ‐ Street Lighting,Repairs,‐,-750,"-1,000","-1,000"
1001,43720,753,550673,General Fund,DPW ‐ Street Lighting,Repairs,-549,,-750,-750
1001,43720,101,560625,General Fund,DPW ‐ Street Lighting,Clothing,-473,-585,"-1,000","-1,300"
1001,43720,751,560631,General Fund,DPW ‐ Street Lighting,Operational Supplies,-708,-750,-750,-750
1001,43720,752,560631,General Fund,DPW ‐ Street Lighting,Operational Supplies,"-1,000",-735,-750,-750
1001,43720,753,560631,General Fund,DPW ‐ Street Lighting,Operational Supplies,"-4,121",-699,-750,"-5,750"
1001,43720,751,560633,General Fund,DPW ‐ Street Lighting,Roadway Maintenance,"-35,404","-33,746","-40,000","-40,000"
1001,43720,752,560633,General Fund,DPW ‐ Street Lighting,Roadway Maintenance,"-4,705","-9,739","-10,000","-10,000"
1001,43720,751,570710,General Fund,DPW ‐ Street Lighting,Equipment,‐,‐,‐,
1001,43740,101,510501,General Fund,DPW ‐ Street Services,Regular Salaries,"-174,844","-174,433","-183,795","-180,680"
1001,43740,761,510501,General Fund,DPW ‐ Street Services,Regular Salaries,"-204,301","-246,862","-282,991",‐
1001,43740,764,510501,General Fund,DPW ‐ Street Services,Regular Salaries,-145,‐,‐,‐
1001,43740,765,510501,General Fund,DPW ‐ Street Services,Regular Salaries,"-61,173","-70,903","-84,897","-80,262"
1001,43740,766,510501,General Fund,DPW ‐ Street Services,Regular Salaries,"-81,563","-94,537","-113,196",‐
1001,43740,101,510503,General Fund,DPW ‐ Street Services,Overtime,-5,‐,‐,‐
1001,43740,761,510503,General Fund,DPW ‐ Street Services,Overtime,"-9,657","-11,003","-20,000",‐
1001,43740,764,510503,General Fund,DPW ‐ Street Services,Overtime,‐,‐,‐,‐
1001,43740,765,510503,General Fund,DPW ‐ Street Services,Overtime,"-134,678","-132,195","-140,000","-140,000"
1001,43740,766,510503,General Fund,DPW ‐ Street Services,Overtime,"-3,863","-4,401",‐,‐
1001,43740,101,510518,General Fund,DPW ‐ Street Services,Seasonal Employees,‐,"-5,269",‐,‐
1001,43740,101,510506,General Fund,DPW ‐ Street Services,"Equip Allow (Auto,Phone,Tools)",-505,-505,-550,-550
1001,43740,761,510519,General Fund,DPW ‐ Street Services,Vacation Time Payout,"-1,551",-775,‐,‐
1001,43740,101,520520,General Fund,DPW ‐ Street Services,Life Insurance Expense,-196,-187,-186,-186
1001,43740,761,520520,General Fund,DPW ‐ Street Services,Life Insurance Expense,-302,-373,-419,‐
1001,43740,764,520520,General Fund,DPW ‐ Street Services,Life Insurance Expense,-1,,‐,‐
1001,43740,765,520520,General Fund,DPW ‐ Street Services,Life Insurance Expense,-113,-111,-126,-126
1001,43740,766,520520,General Fund,DPW ‐ Street Services,Life Insurance Expense,-121,-149,-167,‐
1001,43740,101,520521,General Fund,DPW ‐ Street Services,Health Insurance Expense,"-37,175","-30,272","-29,621","-29,621"
1001,43740,761,520521,General Fund,DPW ‐ Street Services,Health Insurance Expense,"-55,926","-67,210","-86,007",‐
1001,43740,765,520521,General Fund,DPW ‐ Street Services,Health Insurance Expense,"-16,778","-20,163","-20,864","-22,292"
1001,43740,766,520521,General Fund,DPW ‐ Street Services,Health Insurance Expense,"-22,371","-26,884","-27,818",‐
1001,43740,101,520522,General Fund,DPW ‐ Street Services,Social Security Expense,"-10,160","-10,694","-11,395","-11,202"
1001,43740,761,520522,General Fund,DPW ‐ Street Services,Social Security Expense,"-12,512","-15,063","-18,165",‐
1001,43740,764,520522,General Fund,DPW ‐ Street Services,Social Security Expense,-10,,‐,‐
1001,43740,765,520522,General Fund,DPW ‐ Street Services,Social Security Expense,"-11,382","-11,877","-13,944","-4,976"
1001,43740,766,520522,General Fund,DPW ‐ Street Services,Social Security Expense,"-4,960","-5,747","-7,018",‐
1001,43740,101,520523,General Fund,DPW ‐ Street Services,Medicare Expense,"-2,376","-2,501","-2,665","-2,620"
1001,43740,761,520523,General Fund,DPW ‐ Street Services,Medicare Expense,"-2,926","-3,523","-4,248",‐
1001,43740,764,520523,General Fund,DPW ‐ Street Services,Medicare Expense,-2,,‐,‐
1001,43740,765,520523,General Fund,DPW ‐ Street Services,Medicare Expense,"-2,662","-2,777","-3,261","-1,164"
1001,43740,766,520523,General Fund,DPW ‐ Street Services,Medicare Expense,"-1,160","-1,344","-1,641",‐
1001,43740,101,520527,General Fund,DPW ‐ Street Services,IMRF Contributions,"-16,782","-11,303","-15,656","-14,459"
1001,43740,761,520527,General Fund,DPW ‐ Street Services,IMRF Contributions,"-21,243","-16,784","-25,812",‐
1001,43740,764,520527,General Fund,DPW ‐ Street Services,IMRF Contributions,-16,,‐,‐
1001,43740,765,520527,General Fund,DPW ‐ Street Services,IMRF Contributions,"-19,035","-13,161","-19,813","-6,694"
1001,43740,766,520527,General Fund,DPW ‐ Street Services,IMRF Contributions,"-8,444","-6,411","-9,973",‐
1001,43740,101,530650,General Fund,DPW ‐ Street Services,Conferences Training,"-3,762","-4,037","-5,000","-5,000"
1001,43740,761,530660,General Fund,DPW ‐ Street Services,General Contractuals,"-307,432","-233,703","-255,000","-207,000"
1001,43740,765,530660,General Fund,DPW ‐ Street Services,General Contractuals,‐,,‐,‐
1001,43740,761,530667,General Fund,DPW ‐ Street Services,External Support,‐,,‐,‐
